stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimUp,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimUp_index,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_fixation_cross.started,pl2_fixation_cross.stopped,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_stimUp,pl2_task_stimLeftBg,pl2_task_stimLeft,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,pl3_instructions_keyresp.keys,pl3_instructions_keyresp.rt,pl3_instructions_keyresp.duration,pl3_task_lickert.response,pl3_task_lickert.rt,pl3_task_keyresp.keys,pl3_task_keyresp.rt,pl3_task_keyresp.duration,pl3_task_confidence_lickert.response,pl3_task_confidence_lickert.rt,pl3_task_stimLeftBg,pl3_task_stimRightBg,pl3_task_stimLeft,pl3_task_stimRight,pl3_loop.thisRepN,pl3_loop.thisTrialN,pl3_loop.thisN,pl3_loop.thisIndex,pl3_loop.ran,pl4_instructions_keyresp.keys,pl4_instructions_keyresp.rt,pl4_instructions_keyresp.duration,pl4_task_lickert.response,pl4_task_lickert.rt,pl4_task_keyresp.keys,pl4_task_keyresp.rt,pl4_task_keyresp.duration,pl4_task_confidence_lickert.response,pl4_task_confidence_lickert.rt,pl4_task_stimLeft,pl4_task_stimRight,pl4_loop.thisRepN,pl4_loop.thisTrialN,pl4_loop.thisN,pl4_loop.thisIndex,pl4_loop.ran,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.3247,,space,0.425,,1,purple_gnome,1,8,dark_forest,yellow_basket,green_gnomes,1,6,bright_forest,red_basket,8,0,0,1,purple_gnome,dark_forest,yellow_basket,291,1,1,32,0,64,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,s,0.3591,,space,0.6711,,2,brown_gnome,2,9,dark_forest,yellow_basket,red_gnome,2,7,bright_forest,red_basket,9,0,0,1,brown_gnome,dark_forest,yellow_basket,300,1,1,32,1,65,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.3782,,space,0.3164,,1,purple_gnome,1,8,dark_forest,yellow_basket,green_gnomes,1,8,bright_forest,red_basket,8,0,0,1,purple_gnome,dark_forest,yellow_basket,308,0,3,33,0,66,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,s,0.3905,,space,0.4163,,2,red_gnome,2,8,bright_forest,red_basket,brown_gnome,2,7,dark_forest,yellow_basket,8,0,0,1,red_gnome,bright_forest,red_basket,316,0,0,33,1,67,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.3544,,space,0.3289,,1,purple_gnome,1,7,dark_forest,yellow_basket,green_gnomes,1,8,bright_forest,red_basket,7,0,0,1,purple_gnome,dark_forest,yellow_basket,323,0,-2,34,0,68,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.3071,,space,0.6048,,1,green_gnomes,1,8,bright_forest,red_basket,purple_gnome,1,5,dark_forest,yellow_basket,8,0,0,1,green_gnomes,bright_forest,red_basket,331,-2,1,34,1,69,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.3649,,space,0.3619,,1,purple_gnome,1,6,dark_forest,yellow_basket,green_gnomes,1,6,bright_forest,red_basket,6,0,0,1,purple_gnome,dark_forest,yellow_basket,337,1,0,35,0,70,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.8402,,space,0.4335,,1,green_gnomes,1,7,bright_forest,red_basket,purple_gnome,1,6,dark_forest,yellow_basket,7,0,0,1,green_gnomes,bright_forest,red_basket,344,2,1,35,1,71,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,s,0.3109,,space,0.4909,,2,red_gnome,2,9,bright_forest,red_basket,brown_gnome,2,7,dark_forest,yellow_basket,9,0,0,1,red_gnome,bright_forest,red_basket,353,1,0,36,0,72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.3257,,space,0.4484,,1,green_gnomes,1,8,bright_forest,red_basket,purple_gnome,1,7,dark_forest,yellow_basket,8,0,0,1,green_gnomes,bright_forest,red_basket,361,-1,2,36,1,73,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,s,0.3904,,space,0.6105,,2,red_gnome,2,7,bright_forest,red_basket,brown_gnome,2,9,dark_forest,yellow_basket,7,0,0,1,red_gnome,bright_forest,red_basket,368,-2,1,37,0,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,s,0.3164,,space,0.2878,,2,red_gnome,2,5,bright_forest,red_basket,brown_gnome,2,8,dark_forest,yellow_basket,5,0,0,1,red_gnome,bright_forest,red_basket,373,1,-1,37,1,75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,s,0.3884,,space,0.2597,,2,brown_gnome,2,7,dark_forest,yellow_basket,red_gnome,2,6,bright_forest,red_basket,7,0,0,1,brown_gnome,dark_forest,yellow_basket,380,2,-1,38,0,76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.3067,,space,0.3585,,1,green_gnomes,1,8,bright_forest,red_basket,purple_gnome,1,6,dark_forest,yellow_basket,8,0,0,1,green_gnomes,bright_forest,red_basket,388,1,0,38,1,77,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,s,0.3106,,space,0.2804,,2,brown_gnome,2,6,dark_forest,yellow_basket,red_gnome,2,9,bright_forest,red_basket,6,0,0,1,brown_gnome,dark_forest,yellow_basket,394,-2,1,39,0,78,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,s,0.3902,,space,0.3783,,2,red_gnome,2,7,bright_forest,red_basket,brown_gnome,2,7,dark_forest,yellow_basket,7,0,0,1,red_gnome,bright_forest,red_basket,401,1,0,39,1,79,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.3333,,space,0.5496,,1,green_gnomes,1,8,bright_forest,red_basket,purple_gnome,1,7,dark_forest,yellow_basket,8,0,0,1,green_gnomes,bright_forest,red_basket,409,2,-4,40,0,80,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.3569,,space,0.3535,,1,purple_gnome,1,3,dark_forest,yellow_basket,green_gnomes,1,8,bright_forest,red_basket,3,0,0,1,purple_gnome,dark_forest,yellow_basket,412,-3,-1,40,1,81,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,k,0.2963,,space,0.5181,,1,purple_gnome,1,2,dark_forest,yellow_basket,green_gnomes,1,5,bright_forest,red_basket,5,0,0,1,green_gnomes,bright_forest,red_basket,417,-1,-5,41,0,82,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,k,0.3227,,space,0.3568,,2,brown_gnome,2,3,dark_forest,yellow_basket,red_gnome,2,4,bright_forest,red_basket,4,0,0,1,red_gnome,bright_forest,red_basket,421,4,1,41,1,83,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,s,0.3314,,space,0.5136,,2,red_gnome,2,8,bright_forest,red_basket,brown_gnome,2,4,dark_forest,yellow_basket,8,0,0,1,red_gnome,bright_forest,red_basket,429,-1,2,42,0,84,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.5498,,space,0.4999,,1,green_gnomes,1,7,bright_forest,red_basket,purple_gnome,1,6,dark_forest,yellow_basket,7,0,0,1,green_gnomes,bright_forest,red_basket,436,1,1,42,1,85,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.3643,,space,0.4706,,1,green_gnomes,1,8,bright_forest,red_basket,purple_gnome,1,7,dark_forest,yellow_basket,8,0,0,1,green_gnomes,bright_forest,red_basket,444,-5,1,43,0,86,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,s,0.3069,,space,0.4132,,1,green_gnomes,1,3,bright_forest,red_basket,purple_gnome,1,8,dark_forest,yellow_basket,3,0,0,1,green_gnomes,bright_forest,red_basket,447,0,-1,43,1,87,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,k,0.2312,,space,0.5056,,2,brown_gnome,2,7,dark_forest,yellow_basket,red_gnome,2,3,bright_forest,red_basket,3,0,0,1,red_gnome,bright_forest,red_basket,450,-3,-1,44,0,88,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,s,0.3741,,space,0.5125,,2,red_gnome,2,0,bright_forest,red_basket,brown_gnome,2,6,dark_forest,yellow_basket,0,0,0,1,red_gnome,bright_forest,red_basket,450,0,2,44,1,89,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,k,0.3923,,space,0.423,,2,red_gnome,2,0,bright_forest,red_basket,brown_gnome,2,8,dark_forest,yellow_basket,8,0,0,1,brown_gnome,dark_forest,yellow_basket,458,2,0,45,0,90,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425279,001,2023-12-12_11h47.42.330,experiment,2023.2.3,Win32,59.17159763,61105c7901ac4fea4f63344a,6578805ad26740f38dbb3959,65788e7a873b6a6fd4306628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,k,0.299,,space,0.4468,,2,red_gnome,2,2,bright_forest,red_basket,brown_gnome,2,8,dark_forest,yellow_basket,8,0,0,1,brown_gnome,dark_forest,yellow_basket,466,0,-2,45,1,91,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
