"parent_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_failStep1_keyresp.keys","p_failStep1_keyresp.rt","p_failStep1_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_advice_reading.started","t_advice_reading.stopped","t_advice_mouse.x","t_advice_mouse.y","t_advice_mouse.leftButton","t_advice_mouse.midButton","t_advice_mouse.rightButton","t_advice_mouse.time","t_advice_mouse.clicked_name","t_advice_summary_textbox.text","t_advice_summary_mouse.x","t_advice_summary_mouse.y","t_advice_summary_mouse.leftButton","t_advice_summary_mouse.midButton","t_advice_summary_mouse.rightButton","t_advice_summary_mouse.time","t_advice_summary_mouse.clicked_name","t_instructions_2_keyresp.keys","t_instructions_2_keyresp.rt","t_instructions_2_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_instructions_2_keyresp.keys","vb_instructions_2_keyresp.rt","vb_instructions_2_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.6057,,"space",0.4885,,3,"red_gnome",3,5,"bright_forest","red_basket","yellow_gnome",3,2,"dark_forest","yellow_basket",5,0,0,1,"red_gnome","bright_forest","red_basket",668,1,1,36,1,145,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.7215,,"space",0.486,,1,"orange_gnome",1,6,"bright_forest","red_basket","brown_gnome",1,3,"dark_forest","yellow_basket",3,0,0,1,"brown_gnome","dark_forest","yellow_basket",671,2,0,36,2,146,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.7494,,"space",0.9225,,4,"purple_gnome",4,3,"dark_forest","yellow_basket","blue_gnome",4,8,"bright_forest","red_basket",3,0,0,1,"purple_gnome","dark_forest","yellow_basket",674,0,1,36,3,147,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",1.0463,,"space",0.5225,,3,"yellow_gnome",3,4,"dark_forest","yellow_basket","red_gnome",3,8,"bright_forest","red_basket",4,0,0,1,"yellow_gnome","dark_forest","yellow_basket",678,2,2,37,0,148,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.9547,,"space",0.6109,,1,"brown_gnome",1,6,"dark_forest","yellow_basket","orange_gnome",1,8,"bright_forest","red_basket",8,0,0,1,"orange_gnome","bright_forest","red_basket",686,2,1,37,1,149,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.9422,,"space",0.7641,,2,"pink_gnome",2,7,"dark_forest","yellow_basket","green_gnome",2,8,"bright_forest","red_basket",8,0,0,1,"green_gnome","bright_forest","red_basket",694,-5,0,37,2,150,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.73,,"space",0.6171,,2,"pink_gnome",2,7,"dark_forest","yellow_basket","green_gnome",2,3,"bright_forest","red_basket",3,0,0,1,"green_gnome","bright_forest","red_basket",697,0,0,37,3,151,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",1.0645,,"space",0.7745,,4,"purple_gnome",4,7,"dark_forest","yellow_basket","blue_gnome",4,3,"bright_forest","red_basket",7,0,0,1,"purple_gnome","dark_forest","yellow_basket",704,-2,2,38,0,152,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.5249,,"space",0.6732,,4,"blue_gnome",4,1,"bright_forest","red_basket","purple_gnome",4,9,"dark_forest","yellow_basket",9,0,0,1,"purple_gnome","dark_forest","yellow_basket",713,1,-1,38,1,153,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.3607,,"space",0.3584,,1,"orange_gnome",1,2,"bright_forest","red_basket","brown_gnome",1,8,"dark_forest","yellow_basket",2,0,0,1,"orange_gnome","bright_forest","red_basket",715,1,2,38,2,154,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.4269,,"space",0.5239,,3,"red_gnome",3,3,"bright_forest","red_basket","yellow_gnome",3,8,"dark_forest","yellow_basket",3,0,0,1,"red_gnome","bright_forest","red_basket",718,0,3,38,3,155,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.4893,,"space",0.7403,,4,"purple_gnome",4,7,"dark_forest","yellow_basket","blue_gnome",4,3,"bright_forest","red_basket",3,0,0,1,"blue_gnome","bright_forest","red_basket",721,0,-6,39,0,156,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.6952,,"space",0.7794,,2,"pink_gnome",2,1,"dark_forest","yellow_basket","green_gnome",2,3,"bright_forest","red_basket",3,0,0,1,"green_gnome","bright_forest","red_basket",724,-2,-2,39,1,157,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.8932,,"space",0.6301,,3,"red_gnome",3,1,"bright_forest","red_basket","yellow_gnome",3,1,"dark_forest","yellow_basket",1,0,0,1,"red_gnome","bright_forest","red_basket",725,0,1,39,2,158,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.6272,,"space",0.6395,,4,"purple_gnome",4,2,"dark_forest","yellow_basket","blue_gnome",4,1,"bright_forest","red_basket",1,0,0,1,"blue_gnome","bright_forest","red_basket",726,2,-1,39,3,159,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.7899,,"space",1.2577,,3,"yellow_gnome",3,1,"dark_forest","yellow_basket","red_gnome",3,3,"bright_forest","red_basket",1,0,0,1,"yellow_gnome","dark_forest","yellow_basket",727,-5,2,40,0,160,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.7926,,"space",0.9987,,4,"blue_gnome",4,2,"bright_forest","red_basket","purple_gnome",4,3,"dark_forest","yellow_basket",2,0,0,1,"blue_gnome","bright_forest","red_basket",729,0,0,40,1,161,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.6156,,"space",0.1057,,3,"red_gnome",3,2,"bright_forest","red_basket","yellow_gnome",3,3,"dark_forest","yellow_basket",2,0,0,1,"red_gnome","bright_forest","red_basket",731,1,1,40,2,162,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.6408,,"space",0.6398,,2,"pink_gnome",2,4,"dark_forest","yellow_basket","green_gnome",2,3,"bright_forest","red_basket",3,0,0,1,"green_gnome","bright_forest","red_basket",734,-1,-2,40,3,163,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.3082,,"space",0.7113,,4,"purple_gnome",4,2,"dark_forest","yellow_basket","blue_gnome",4,2,"bright_forest","red_basket",2,0,0,1,"blue_gnome","bright_forest","red_basket",736,1,1,41,0,164,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.8561,,"space",1.1255,,3,"red_gnome",3,3,"bright_forest","red_basket","yellow_gnome",3,3,"dark_forest","yellow_basket",3,0,0,1,"red_gnome","bright_forest","red_basket",739,-4,1,41,1,165,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.7108,,"",,,4,"blue_gnome",4,1,"bright_forest","red_basket","purple_gnome",4,4,"dark_forest","yellow_basket",0,0,1,0,"blue_gnome","bright_forest","red_basket",739,3,-2,41,2,166,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",846884,1,"2024-05-06_12h43.59.411","experiment","2023.2.3","Win32",59.88023952,"65cbf8c525b3403076c1dfb2","6638ede3ddbc5fcdff14e9cd","6639163ca2f4af57d37769da","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.3302,,"space",0.9443,,3,"yellow_gnome",3,2,"dark_forest","yellow_basket","red_gnome",3,4,"bright_forest","red_basket",4,0,0,1,"red_gnome","bright_forest","red_basket",743,-4,1,41,3,167,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
